エンティティ物理名,エンティティ論理名,項目順序,エンティティ項目物理名,エンティティ項目論理名,外部キーフラグ,NotNullフラグ,デフォルト値,コンディション物理名,コンディション論理名,備考,登録担当者,登録日付,更新担当者,更新時間
"ZM_BUSYO","部署マスタ","1","BUSYO_CD","部署_コード","false","true","","","","手動採番","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","2","TEKIYOU_START_BI","適用_開始_日","false","true","","","","YYYYMMDD","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","3","TEKIYOU_END_BI","適用_終了_日","false","true","","","","YYYYMMDD","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","4","BUSYO_NM","部署_名称","false","true","","","","全角のみ。半角不可。","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","5","BUSYO_NM_RYAKU","部署_名称_略","false","true","","","","全角／半角混在可","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","6","BUSYO_KBN","部署_区分","false","true","","","","名称マスタ．識別_コード = 'BUSYO_KBN'","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","7","KAISYA_CD","会社_コード","false","true","","","","システムマスタ．区分１ = 'KAISYA_NM'","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","8","MENU_PTN_CD","メニュー_パターン_コード","false","true","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","9","SYORI_KBN_GRP","処理_区分_グループ","false","true","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","10","POST_NO","郵便_番号","false","true","","","","999-9999","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","11","TIKU_CD","地区_コード","false","true","","","","郵便番号から自動セット","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","12","ZYUSYO1","住所１","false","true","","","","半角不可","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","13","ZYUSYO2","住所２","false","true","","","","半角不可","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","14","ZYUSYO3","住所３","false","false","","","","半角不可","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","15","TEL_NO","電話_番号","false","true","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","16","FAX_NO","ＦＡＸ_番号","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","17","SYOZOKU_TYOU_YAKU_CD","所属_長_役職_コード","false","true","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","18","SEKININ_SYA_SYAIN_CD","責任_者_社員_コード","false","true","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","19","BUSYO_GRP_CD","部署_グループ_コード","false","false","","","","部署_区分：営業所=支店部署コード 支店=自部署コード 支店直属部署=支店コード","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","20","OUT_NO","出力_番号","false","true","","","","全社での部署コードの並び順番","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","21","EIGYOUSYO_KBN","営業所_区分","false","false","","","","名称マスタ．識別_コード = 'EIGYOUSYO_KBN'","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","22","TANAOROSI_KBN","棚卸_区分","false","true","","","","名称マスタ．識別_コード = 'TANAOROSI_KBN'　※商品棚卸を行うタイミング（４次ステップで使用）　","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","23","LIST_HIHYOUZI_KBN","リスト_非表示_区分","false","true","","","","0:表示 1:非表示　営業システム用","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","24","TEHAI_SEIKYU_KBN","手配_請求_区分","false","true","","","","0:対象外 1:対象 EWF本体請求データを作成する／しない","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","25","TEHAI_SEIKYU_KAIKEI_RENKEI_KBN","手配_請求_会計_連携_区分","false","true","","","","0:対象外 1:対象 EWF本体請求データを作成する／しない
","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","26","DEL_KBN","削除_区分","false","true","","","","0:有効  1:無効","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","27","X_INS_DATETIME","共通_作成_日時","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","28","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","29","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","30","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","31","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","32","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","33","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","34","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","35","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","36","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","37","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","38","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","39","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","40","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO","部署マスタ","41","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","fsol09","2008/06/17 16:23:41","fsol05","2009/06/12 16:30:11"
"ZM_BUSYO_FTR","部署マスタ_未来","1","BUSYO_CD","部署_コード","false","true","","","","手動採番","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","2","TEKIYOU_START_BI","適用_開始_日","false","true","","","","YYYYMMDD","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","3","TEKIYOU_END_BI","適用_終了_日","false","true","","","","YYYYMMDD","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","4","BUSYO_NM","部署_名称","false","true","","","","全角のみ。半角不可。","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","5","BUSYO_NM_RYAKU","部署_名称_略","false","true","","","","全角／半角混在可","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","6","BUSYO_KBN","部署_区分","false","true","","","","名称マスタ．識別_コード = 'BUSYO_KBN'","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","7","KAISYA_CD","会社_コード","false","true","","","","システムマスタ．区分１ = 'KAISYA_NM'","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","8","MENU_PTN_CD","メニュー_パターン_コード","false","true","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","9","SYORI_KBN_GRP","処理_区分_グループ","false","true","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","10","POST_NO","郵便_番号","false","true","","","","999-9999","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","11","TIKU_CD","地区_コード","false","true","","","","郵便番号から自動セット","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","12","ZYUSYO1","住所１","false","true","","","","半角不可","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","13","ZYUSYO2","住所２","false","true","","","","半角不可","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","14","ZYUSYO3","住所３","false","false","","","","半角不可","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","15","TEL_NO","電話_番号","false","true","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","16","FAX_NO","ＦＡＸ_番号","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","17","SYOZOKU_TYOU_YAKU_CD","所属_長_役職_コード","false","true","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","18","SEKININ_SYA_SYAIN_CD","責任_者_社員_コード","false","true","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","19","BUSYO_GRP_CD","部署_グループ_コード","false","false","","","","部署_区分：営業所=支店部署コード 支店=自部署コード 支店直属部署=支店コード","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","20","OUT_NO","出力_番号","false","true","","","","全社での部署コードの並び順番","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","21","EIGYOUSYO_KBN","営業所_区分","false","false","","","","名称マスタ．識別_コード='EIGYOUSYO_KBN'","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","22","TANAOROSI_KBN","棚卸_区分","false","true","","","","名称マスタ．識別_コード = 'TANAOROSI_KBN'　※商品棚卸を行うタイミング（４次ステップで使用）　","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","23","LIST_HIHYOUZI_KBN","リスト_非表示_区分","false","true","","","","0:表示 1:非表示　営業システム用","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","24","TEHAI_SEIKYU_KBN","手配_請求_区分","false","true","","","","0:対象外 1:対象 EWF本体請求データを作成する／しない","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","25","TEHAI_SEIKYU_KAIKEI_RENKEI_KBN","手配_請求_会計_連携_区分","false","true","","","","0:対象外 1:対象 EWF本体請求データを作成する／しない","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","26","DEL_KBN","削除_区分","false","true","","","","0:有効  1:無効","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","27","X_INS_DATETIME","共通_作成_日時","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","28","X_INS_USER_ID","共通_作成_ユーザ_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","29","X_INS_CLIENT_IP","共通_作成_クライアント_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","30","X_INS_APSERVER_IP","共通_作成_アプリサーバ_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","31","X_INS_PG_ID","共通_作成_プログラム_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","32","D_UPD_DATETIME","画面_更新_日時","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","33","D_UPD_USER_ID","画面_更新_ユーザ_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","34","D_UPD_CLIENT_IP","画面_更新_クライアント_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","35","D_UPD_APSERVER_IP","画面_更新_アプリサーバ_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","36","D_UPD_PG_ID","画面_更新_プログラム_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","37","B_UPD_DATETIME","バッチ_更新_日時","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","38","B_UPD_USER_ID","バッチ_更新_ユーザ_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","39","B_UPD_CLIENT_IP","バッチ_更新_クライアント_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","40","B_UPD_APSERVER_IP","バッチ_更新_アプリサーバ_ＩＰ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_FTR","部署マスタ_未来","41","B_UPD_PG_ID","バッチ_更新_プログラム_ＩＤ","false","false","","","","","fsol10","2008/07/16 15:51:38","fsol10","2009/04/10 10:11:37"
"ZM_BUSYO_PST","部署マスタ_過去","1","BUSYO_CD","部署_コード","false","true","","","","手動採番","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","2","TEKIYOU_START_BI","適用_開始_日","false","true","","","","YYYYMMDD","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","3","TEKIYOU_END_BI","適用_終了_日","false","true","","","","YYYYMMDD","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","4","BUSYO_NM","部署_名称","false","true","","","","全角のみ。半角不可。","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","5","BUSYO_NM_RYAKU","部署_名称_略","false","true","","","","全角／半角混在可","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","6","BUSYO_KBN","部署_区分","false","true","","","","名称マスタ．識別_コード = 'BUSYO_KBN'","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","7","KAISYA_CD","会社_コード","false","true","","","","システムマスタ．区分１ = 'KAISYA_NM'","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","8","MENU_PTN_CD","メニュー_パターン_コード","false","true","","","","","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","9","SYORI_KBN_GRP","処理_区分_グループ","false","true","","","","","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","10","POST_NO","郵便_番号","false","true","","","","999-9999","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","11","TIKU_CD","地区_コード","false","true","","","","郵便番号から自動セット","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","12","ZYUSYO1","住所１","false","true","","","","半角不可","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","13","ZYUSYO2","住所２","false","true","","","","半角不可","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","14","ZYUSYO3","住所３","false","false","","","","半角不可","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
"ZM_BUSYO_PST","部署マスタ_過去","15","TEL_NO","電話_番号","false","true","","","","","fsol10","2008/07/16 15:52:33","fsol10","2009/04/10 10:22:35"
